@relation adult-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income {>50K,<=50K}

@data
0.178082,Private,0.422065,Some-college,0.6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,0.44898,United-States,<=50K
0.315068,Private,0.186146,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,>50K
0.273973,Federal-gov,0.011389,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.418367,United-States,>50K
0.232877,Private,0.19814,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.328767,Self-emp-not-inc,0.088863,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.493151,Private,0.083414,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.191781,Private,0.059523,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.5,United-States,<=50K
0.561644,State-gov,0.066069,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
0.287671,Private,0.097076,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,0.27551,United-States,<=50K
0.09589,Private,0.100027,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Local-gov,0.347472,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.410959,Private,0.073793,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.328767,Federal-gov,0.080463,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.234694,United-States,<=50K
0.082192,Private,0.125713,5th-6th,0.133333,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,0.397959,Mexico,<=50K
0.260274,Private,0.059147,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Federal-gov,0.030229,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Female,0.140841,0,0.55102,United-States,>50K
0.246575,Private,0.086054,Masters,0.866667,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.072981,0,0.397959,United-States,>50K
0.09589,Self-emp-not-inc,0.014015,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.261496,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.43067,0.397959,United-States,<=50K
0.027397,Private,0.107556,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,Italy,<=50K
0.465753,Private,0.167777,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.342466,Local-gov,0.164717,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.307622,0.397959,United-States,<=50K
0.273973,State-gov,0.024399,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.346939,United-States,<=50K
0.013699,Private,0.08685,11th,0.4,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.260274,Private,0.079102,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,Black,Male,0.072981,0,0.357143,United-States,>50K
0.246575,Private,0.01629,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.561644,Self-emp-inc,0.134661,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,White,Female,0.150242,0,0.346939,United-States,>50K
0,Private,0.036052,11th,0.4,Never-married,Sales,Own-child,White,Female,0,0,0.112245,United-States,<=50K
0.369863,Local-gov,0.100962,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.273973,Private,0.133164,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.096104,Some-college,0.6,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0.397959,United-States,<=50K
0.589041,Private,0.049938,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,<=50K
0.506849,Self-emp-inc,0.076834,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Private,0.423539,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,0.602041,United-States,>50K
0.452055,Private,0.20445,Assoc-acdm,0.733333,Divorced,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Private,0.115676,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,Poland,<=50K
0.383562,Private,0.065979,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.109589,Private,0.164844,10th,0.333333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.126034,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.643836,Private,0.119104,1st-4th,0.066667,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
1,Private,0.026799,HS-grad,0.533333,Never-married,Other-service,Not-in-family,Black,Male,0,0.506428,0.397959,United-States,<=50K
0.506849,Private,0.11165,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.193878,United-States,<=50K
0.493151,Local-gov,0.086982,Preschool,0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.013699,Private,0.156904,HS-grad,0.533333,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.589041,Private,0.008102,10th,0.333333,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0.091837,United-States,<=50K
0.671233,Self-emp-not-inc,0.105542,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.01409,0,0.5,United-States,<=50K
0.794521,Private,0.205053,Assoc-voc,0.666667,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0.193878,Columbia,<=50K
0.657534,Private,0.111728,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.246575,Private,0.357437,11th,0.4,Separated,Transport-moving,Not-in-family,Black,Male,0.03674,0,0.397959,United-States,<=50K
0.328767,Private,0.080224,HS-grad,0.533333,Divorced,Sales,Unmarried,Black,Female,0,0,0.377551,United-States,<=50K
0.109589,Private,0.100139,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.418367,United-States,<=50K
0.219178,Private,0.067028,Some-college,0.6,Divorced,Craft-repair,Other-relative,Other,Female,0,0,0.397959,United-States,<=50K
0.150685,Private,0.043757,Prof-school,0.933333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.55102,United-States,>50K
0.575342,State-gov,0.174145,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,State-gov,0.107469,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.377551,United-States,<=50K
0.328767,Private,0.113998,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,Iran,>50K
0.287671,Local-gov,0.069811,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.704082,United-States,>50K
0.082192,Private,0.07007,HS-grad,0.533333,Never-married,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Private,0.227927,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Self-emp-not-inc,0.124771,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.09589,State-gov,0.17768,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.5,United-States,<=50K
0.041096,Private,0.072582,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.287671,Private,0.113557,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0.399679,0.397959,United-States,<=50K
0.534247,Private,0.129919,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.561644,Private,0.152342,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.44898,United-States,>50K
0.205479,Private,0.116564,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.336735,United-States,<=50K
0.315068,Private,0.132634,Assoc-acdm,0.733333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.453857,0.602041,United-States,>50K
0.383562,Private,0.095663,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.06824,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.342466,Private,0.257057,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.575342,Local-gov,0.108015,10th,0.333333,Widowed,Other-service,Unmarried,Black,Female,0,0,0.295918,United-States,<=50K
0.027397,Local-gov,0.010253,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.561644,Private,0.167567,Some-college,0.6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.342466,Self-emp-not-inc,0.19747,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Cambodia,>50K
0.041096,Private,0.071653,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.205479,Private,0.108864,HS-grad,0.533333,Separated,Other-service,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.383562,Private,0.119111,Assoc-voc,0.666667,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.44898,United-States,<=50K
0.452055,Private,0.130556,7th-8th,0.2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.093558,Bachelors,0.8,Divorced,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Private,0.058276,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,<=50K
0,Private,0.158673,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.575342,Private,0.090822,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0.04064,0,0.397959,United-States,<=50K
0.123288,Private,0.248596,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.273973,Self-emp-inc,0.1664,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,0.755102,Thailand,>50K
0.027397,Private,0.140361,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.234694,Canada,<=50K
0.643836,Private,0.006037,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.219178,Private,0.117626,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,United-States,<=50K
0.219178,Private,0.142568,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0.397959,United-States,>50K
0.60274,Private,0.039107,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0,Private,0.121552,9th,0.266667,Never-married,Other-service,Own-child,White,Male,0.01055,0,0.234694,United-States,<=50K
0.452055,Self-emp-not-inc,0.012475,Masters,0.866667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.02407,0,0.989796,United-States,<=50K
0.136986,Local-gov,0.133674,Masters,0.866667,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.178082,Private,0.039453,HS-grad,0.533333,Divorced,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.316281,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.10774,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.246575,Private,0.120814,Some-college,0.6,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.109589,Private,0.123268,Some-college,0.6,Never-married,Tech-support,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.09589,Private,0.181461,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.072981,0,0.479592,United-States,>50K
0.068493,Private,0.015371,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.142857,Germany,<=50K
0.342466,Local-gov,0.058002,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.051781,0,0.397959,United-States,>50K
0.232877,Private,0.110789,Assoc-acdm,0.733333,Divorced,Sales,Unmarried,Black,Female,0,0,0.44898,United-States,<=50K
0.589041,Private,0.109802,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.418367,United-States,<=50K
0.054795,Private,0.131399,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.547945,Federal-gov,0.280406,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.328767,Private,0.141431,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,>50K
0.452055,Private,0.111601,Some-college,0.6,Divorced,Other-service,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.109589,Private,0.244293,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.452055,Private,0.123334,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,Ecuador,<=50K
0.260274,Private,0.127726,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.191781,Private,0.078313,HS-grad,0.533333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Local-gov,0.141355,Bachelors,0.8,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.561224,United-States,<=50K
0.054795,Private,0.149173,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.44898,United-States,<=50K
0.136986,Private,0.16036,Bachelors,0.8,Never-married,Tech-support,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.657534,Private,0.067107,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.153061,United-States,<=50K
0.273973,Self-emp-inc,0.030656,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Female,0,0,0.602041,United-States,<=50K
0.30137,Private,0.098585,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.03464,0,0.397959,United-States,<=50K
0.09589,Private,0.18055,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.106752,HS-grad,0.533333,Divorced,Sales,Not-in-family,White,Male,0,0,0.806122,United-States,<=50K
0.424658,Private,0.090995,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.054795,Private,0.096055,Some-college,0.6,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,0.244898,United-States,<=50K
0.191781,Private,0.139345,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,>50K
0.520548,Private,0.153729,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0.04386,0,0.397959,United-States,>50K
0.09589,Private,0.197641,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0.397959,Laos,<=50K
0.356164,Private,0.109368,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.123288,Private,0.123375,Assoc-acdm,0.733333,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.39726,Private,0.048082,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.326531,United-States,<=50K
0.246575,Private,0.123287,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Self-emp-inc,0.015418,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.540816,United-States,>50K
0.123288,Private,0.031935,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.088706,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.072981,0,0.346939,Taiwan,>50K
0.027397,Private,0.575965,Some-college,0.6,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.244898,United-States,<=50K
0.260274,Self-emp-not-inc,0.131295,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,0.397959,United-States,>50K
0.068493,Private,0.127282,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.142857,United-States,<=50K
0.09589,Private,0.122023,Some-college,0.6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.821918,Self-emp-not-inc,0.085865,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.262698,5th-6th,0.133333,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,0.397959,Mexico,<=50K
0.164384,Private,0.279046,Some-college,0.6,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.616438,Private,0.100213,HS-grad,0.533333,Widowed,Other-service,Not-in-family,White,Female,0,0,0.234694,United-States,<=50K
0.30137,Self-emp-not-inc,0.110039,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Private,0.025856,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.340909,0.5,United-States,<=50K
0.246575,Private,0.118054,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.164384,Private,0.127746,11th,0.4,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.808219,Self-emp-not-inc,0.110039,Masters,0.866667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.630137,Self-emp-not-inc,0.044891,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.082192,Private,0.135366,Assoc-voc,0.666667,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.142857,United-States,<=50K
0.356164,Private,0.119153,Some-college,0.6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.433196,0.5,United-States,>50K
0.561644,Self-emp-not-inc,0.209781,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.671233,Private,0.078535,HS-grad,0.533333,Never-married,Transport-moving,Not-in-family,White,Male,0.0205,0,0.55102,United-States,<=50K
0.328767,Private,0.131946,Some-college,0.6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,0.44898,United-States,<=50K
0.123288,Private,0.144169,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.410959,Private,0.113012,Assoc-voc,0.666667,Never-married,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Local-gov,0.058584,10th,0.333333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,0.156423,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0,Private,0.175668,5th-6th,0.133333,Never-married,Other-service,Other-relative,White,Male,0,0,0.479592,Mexico,<=50K
0.178082,Private,0.055657,HS-grad,0.533333,Never-married,Craft-repair,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.438356,Private,0.040009,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.027397,Private,0.062365,HS-grad,0.533333,Never-married,Sales,Unmarried,Black,Male,0,0,0.295918,Haiti,<=50K
0.383562,Private,0.169046,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.056133,Assoc-acdm,0.733333,Never-married,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.193011,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.260274,State-gov,0.072661,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.219178,Private,0.049414,HS-grad,0.533333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.068493,State-gov,0.190896,Some-college,0.6,Never-married,Protective-serv,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.356164,Self-emp-not-inc,0.155941,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0,0.418367,United-States,<=50K
0.684932,Private,0.016198,11th,0.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.071429,United-States,<=50K
0.178082,Private,0.094881,Assoc-voc,0.666667,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.534247,Private,0.060338,Assoc-acdm,0.733333,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,0.244898,Iran,<=50K
0.191781,Private,0.09792,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.244898,United-States,<=50K
0.219178,Private,0.071772,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.122232,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.067289,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Local-gov,0.215609,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.295918,United-States,<=50K
